msd_id,midi_path
TRJUTXV128F42A2951,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\U\T\TRJUTXV128F42A2951\8d4a405aef12171dde3f17712089cde1.mid
TRRTOMM12903CBF519,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\T\O\TRRTOMM12903CBF519\a9e7f5657ed35b28c0b903afc1890d95.mid
TRHERPX128E0793096,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\E\R\TRHERPX128E0793096\d33b6aae7eca53d654350ec8d5632df2.mid
TRMNRVA128F146DA84,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\N\R\TRMNRVA128F146DA84\c1762aac6f84831a9faf5a0ef23c2682.mid
TRMNOKT128F930E066,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\N\O\TRMNOKT128F930E066\9a1f5267d508e8d10066caaae987043d.mid
TRPGIEF128F4237B3B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\G\I\TRPGIEF128F4237B3B\c35157ccc3363a65c8980694598bbf2a.mid
TRPAGAJ128E0784825,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\A\G\TRPAGAJ128E0784825\f08b1559ab5045730fac33c3122e9e9d.mid
TRJFZNZ12903CF929D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\F\Z\TRJFZNZ12903CF929D\fa2734e4227c443d00822d68bde32352.mid
TRGPTEJ128F422BAB0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\P\T\TRGPTEJ128F422BAB0\49a4d9293cd53d082a50c24a94084e97.mid
TRKJKDD128F428F2BD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\J\K\TRKJKDD128F428F2BD\39a063283db8902fab12e5b57c2fc285.mid
TRRMMRY128F428AEB8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\M\M\TRRMMRY128F428AEB8\a5056087e47c99f93e56a1e766fd39ef.mid
TREFUZR128F1469A0A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\F\U\TREFUZR128F1469A0A\a046fd95f3ddbfbe0ea600a01bc6209d.mid
TRUGSGF128F933BAE4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\G\S\TRUGSGF128F933BAE4\da6be9c801f13559c9e7d16475d90f8a.mid
TRWIAAZ128F4232C10,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\I\A\TRWIAAZ128F4232C10\36e2b4b27ce5ac94e37f9e41032b06b9.mid
TRILAKP128F425F69C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\L\A\TRILAKP128F425F69C\c1bc9fae24600f7b8f0a909e3c44faf5.mid
TRCUEXR128F4281F79,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\U\E\TRCUEXR128F4281F79\b579a07c500dd055a307bb0f6661b684.mid
TRNZBKH128F1459C59,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\Z\B\TRNZBKH128F1459C59\db1918aa33424f55e3b6a65b1e5ad6f1.mid
TRRWBCI128F426A640,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\W\B\TRRWBCI128F426A640\ccf320782e4daf464a72bfb29274229c.mid
TRSBSZA12903CDBC37,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\B\S\TRSBSZA12903CDBC37\67b01b2c08150c72ace177a0176ea4ad.mid
TRLWVSP128F423C35A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\W\V\TRLWVSP128F423C35A\a046fd95f3ddbfbe0ea600a01bc6209d.mid
TRMQAKA128F148A2D5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\Q\A\TRMQAKA128F148A2D5\e3e426e1b107f9719461ea9e4e7254c2.mid
TRVBBYC12903CDFB24,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\B\B\TRVBBYC12903CDFB24\3f1e14fcfe5ae0ae26097c41017dcc00.mid
TRELTOJ128F42748B7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\L\T\TRELTOJ128F42748B7\bd44d9023128898cbb51dd4e1e37db01.mid
TRFFIIC128F428ADB2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\F\I\TRFFIIC128F428ADB2\1e71808cc1f420d330e917c800eb674f.mid
TRPIBKL128F425A12E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\I\B\TRPIBKL128F425A12E\64b53e1dc28ac96bc4a860ada0021bb0.mid
TREYALU128F933BBB7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\Y\A\TREYALU128F933BBB7\8faf3b8a63a4064405ae805e3154e5ac.mid
TRAXZKN128F422B8D1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\X\Z\TRAXZKN128F422B8D1\61e2f9064eeef2d96155375c092d005d.mid
TRUDFVD128F4220058,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\D\F\TRUDFVD128F4220058\54edfb2479f80c7f480c9b44866e3323.mid
TRGQGZO128F933BF8B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\Q\G\TRGQGZO128F933BF8B\212f70f59db50f52f09c627a04c52959.mid
TRHHUMM128F4269CF1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\H\U\TRHHUMM128F4269CF1\f682aed2087e983a3f2a2cc727abaac7.mid
TRCZOVG128F42882D9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\Z\O\TRCZOVG128F42882D9\af0dd30b55d3cae0c2a724b281bd22da.mid
TRXICOZ12903CB340C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\I\C\TRXICOZ12903CB340C\74291da8fccd3c9f751d627d7aea73df.mid
TRLYMOZ128F9319DA6,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\Y\M\TRLYMOZ128F9319DA6\c380690ed2c4ce95e054497e8ec96c0e.mid
TRYKHLG128F92EBEB1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\K\H\TRYKHLG128F92EBEB1\0ce3970fb76db77356cba5f24784175d.mid
TRYDFES128F9307C9C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\D\F\TRYDFES128F9307C9C\c62d4a74067783e4f6c21591ef630482.mid
TRLHEIJ128F1490FD6,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\H\E\TRLHEIJ128F1490FD6\f50db6889d55e71eded1db3f035d09d4.mid
TRSOIBA128F424FF59,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\O\I\TRSOIBA128F424FF59\8cfd9dff944c694f4becaca376e91a85.mid
TRZHBFG128F42698FE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\H\B\TRZHBFG128F42698FE\9bd22c011e828bb64101cc15511c0bde.mid
TRNEDVU128F42B40B9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\E\D\TRNEDVU128F42B40B9\ce5f93fc7d017dc80dc6d37703fc2f3d.mid
TRYSQGU128F1459361,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\S\Q\TRYSQGU128F1459361\a7aa948e3c5e281f372cc855695fae71.mid
TRVACKX128F92EC704,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\A\C\TRVACKX128F92EC704\0264ba934cf74946c50f51ef704a03a6.mid
TRXTTNI128F4295E0F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\T\T\TRXTTNI128F4295E0F\e625990f92fb29625e1abb3e37715e75.mid
TREWEEO12903CD7543,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\W\E\TREWEEO12903CD7543\5bd8056ea40ae973758c85881e979d04.mid
TRTEUFJ12903CB7132,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\E\U\TRTEUFJ12903CB7132\7193023a4bbc7d46ea8ca82950187f96.mid
TRTMCKN128E0793141,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\M\C\TRTMCKN128E0793141\25e3e61f749170d10605844a45450685.mid
TRJMIPH128F14A0F89,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\M\I\TRJMIPH128F14A0F89\efb5662271107e60f46b65ecb3210280.mid
TRLVVJW128F92F49E9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\V\V\TRLVVJW128F92F49E9\38aab5df43ee63d12c17e196735298c6.mid
TRHIRGP128F4280974,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\I\R\TRHIRGP128F4280974\fe7e1b337380f5df424a2c7f531794cc.mid
TRQXXSI128F14566CA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\X\X\TRQXXSI128F14566CA\dd5ed88a1c576302b67a1e29a1f3d049.mid
TRSQMQP128F4272E4E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\Q\M\TRSQMQP128F4272E4E\4e71f8a6661a280186fbf7a2f881cc95.mid
TRHOMPZ12903CEF6EA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\O\M\TRHOMPZ12903CEF6EA\c6e5ae7308e5457bf60e016d5037ca00.mid
TRIDBQF128F42522D0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\D\B\TRIDBQF128F42522D0\8ef7f9bd9df2abf967d88c322a598a28.mid
TRMPMOZ128E078CCFC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\P\M\TRMPMOZ128E078CCFC\c463805341c3f02f54238319a4940169.mid
TRBJZUL128F93395AD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\J\Z\TRBJZUL128F93395AD\3e0fc887b3d74705ed02a0d6d67471a9.mid
TRXLUZH128F4264EAB,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\L\U\TRXLUZH128F4264EAB\567d2670dc73e8e0ac3ee9c3eb81281d.mid
TRUTVTZ128F4264801,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\T\V\TRUTVTZ128F4264801\c11a993e3ea6b0e7783d32d37d5b7743.mid
TRWCEIC128F931CDF3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\C\E\TRWCEIC128F931CDF3\83bcfaa1eef0b507a9fae790db0e7c19.mid
TRONRZV12903CDDD68,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\N\R\TRONRZV12903CDDD68\2721dae1a69e62049f19928bc0f67bd5.mid
TRYCTQZ128F93596E2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\C\T\TRYCTQZ128F93596E2\62ae24f934ded4422c17255a2540f632.mid
TRWLDGT128F93552FE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\L\D\TRWLDGT128F93552FE\380b28b9437d38df1020d2b71dbb0ecc.mid
TRWJOWS128F1459927,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\J\O\TRWJOWS128F1459927\47e1ca637a29ca087ae774bb078d3554.mid
TRIRJNM128F428A2B5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\R\J\TRIRJNM128F428A2B5\d348fce95ba9b4db4ee5f742eefa6b23.mid
TRPLEEV128F42A7627,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\L\E\TRPLEEV128F42A7627\0eb64535c72a42b912e10b39b9ca7f5c.mid
TRIFEQF128F92F0344,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\F\E\TRIFEQF128F92F0344\5d75e0c8243f6a53f78791ca6b70cad3.mid
TRQBWDD128F428DFCF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\B\W\TRQBWDD128F428DFCF\c4a096150db796f3e0a3e4c42b3e4687.mid
TRSMXKY128F93186BA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\M\X\TRSMXKY128F93186BA\32eaa933cd2142431434a49a98f12473.mid
TRBWXIQ128F9340B73,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\W\X\TRBWXIQ128F9340B73\0e23a7cd492734001a1d77fcb0ec18cc.mid
TRTVQVN128C71962D8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\V\Q\TRTVQVN128C71962D8\96545f17265ec6b379730d2f7ca24539.mid
TRSYUIJ128F935A4E7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\Y\U\TRSYUIJ128F935A4E7\0bb8f4fc16294bf3094669844e33569a.mid
TRWRDJK128F92FCE60,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\R\D\TRWRDJK128F92FCE60\012b6d1e63b25fc7cb94e37fac074419.mid
TRHUTWY128F4263871,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\U\T\TRHUTWY128F4263871\493bb7ea9e6bff2c936ae3f4d7826fde.mid
TRQCVTS128F1462FDD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\C\V\TRQCVTS128F1462FDD\e1ff9b06fe23738facd257cae0845e26.mid
TRRWGJY128F1495EE9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\W\G\TRRWGJY128F1495EE9\5824c9d2a4c7bc905e96b8d02ea3f307.mid
TRZBMIX128F1483B86,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\B\M\TRZBMIX128F1483B86\ec95b76c2732d830f4a2294cafa3d9fd.mid
TRXNWTR128E0781F2E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\N\W\TRXNWTR128E0781F2E\c6d4200c039e5a2882cd341886b53682.mid
TRZAVQU128F4269A01,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\A\V\TRZAVQU128F4269A01\879bca46368f85f77874c497263b0634.mid
TRULZJI128F426AE3F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\L\Z\TRULZJI128F426AE3F\a13818d4ebe7a7b5659c5f5a6dbb4614.mid
TRGPDHJ128F14527D5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\P\D\TRGPDHJ128F14527D5\82e9d7b593a585f76f47c7fe8823c4e3.mid
TRXTIOA12903CB6015,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\T\I\TRXTIOA12903CB6015\7e7cc81629b74c3a30ad41ff08f076e0.mid
TRDWMCO128F145C32E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\W\M\TRDWMCO128F145C32E\5e5ba4e7ffb65596c43da9db10a9037b.mid
TRHHCRO128F931C1C9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\H\C\TRHHCRO128F931C1C9\2c136e76c20aed82168d039fef8ad6bf.mid
TRHPAED128F424DF11,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\P\A\TRHPAED128F424DF11\9b94b9557f73a49a26dbddeeee3b52a0.mid
TRNXKMS128EF34A57E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\X\K\TRNXKMS128EF34A57E\22dddc0272539b8af4de7200f65ebbbc.mid
TREDQIV128F9306454,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\D\Q\TREDQIV128F9306454\1676a673f94ca84273cff19e28149400.mid
TRSXUDW128F9314B3F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\X\U\TRSXUDW128F9314B3F\e02b570198b49b012a5afa1b5977ebe2.mid
TRCEBUE128F932FF4E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\E\B\TRCEBUE128F932FF4E\52daf887af91a383e881521d66dd6079.mid
TRLKHZQ128F427C02A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\K\H\TRLKHZQ128F427C02A\9c6b70a63c7e9bacb432c0444b48a4e9.mid
TROLENX128F9330D31,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\L\E\TROLENX128F9330D31\637214fa91bdb99454a7ba19ae70ea30.mid
TRTHKCI128F14892CC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\H\K\TRTHKCI128F14892CC\c0fbd569c6c188433b52125181e36fcd.mid
TRPIDNY12903CF9F8A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\I\D\TRPIDNY12903CF9F8A\5c4519c9b4dab057cef727f12f2662c1.mid
TRJPMKH128F42679D2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\P\M\TRJPMKH128F42679D2\1a39b715e037871a52393f1a0126729a.mid
TRXEVRI128F4231565,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\E\V\TRXEVRI128F4231565\eae6ed6df6925502c4c9a24630b64824.mid
TRJZHTR128F9333A29,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\Z\H\TRJZHTR128F9333A29\52a5866115f1570c835ba4b5b1e7f239.mid
TRVJDVG128F932B5E1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\J\D\TRVJDVG128F932B5E1\e7e043fa20a49bd6fabd995ae1acf2a0.mid
TROSPOC128F92DF88A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\S\P\TROSPOC128F92DF88A\c521b6ed57d8a24132678c1465ab80c4.mid
TRQFKZR128F146408D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\F\K\TRQFKZR128F146408D\22faec4aca946ef222a11a7fa533e363.mid
TRYGQTQ12903CFB7AC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\G\Q\TRYGQTQ12903CFB7AC\f6263a47e364bfa285aa53d20755c31b.mid
TRCCSHH128E078F23F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\C\S\TRCCSHH128E078F23F\b84114a2d13d8a87828224ab6c5716e8.mid
TRFLLDE128F42846E6,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\L\L\TRFLLDE128F42846E6\3af8d1de351e1b88ac48781fada008f1.mid
TRUBKGS128E0784F25,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\B\K\TRUBKGS128E0784F25\bcc21aaa50d7fc3250f3c416b2fbae84.mid
TROHVQM128F93370FA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\H\V\TROHVQM128F93370FA\f5574b356d410bafbfa42c27e46d2c4a.mid
TRKIZQR128F42289E1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\I\Z\TRKIZQR128F42289E1\71c2152cc2042282b29732260bfbe17f.mid
TRLOCTJ12903CDEC24,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\O\C\TRLOCTJ12903CDEC24\6b16a2b1720d11263069a9a189785dfb.mid
TRGLLMG128F92EF9B4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\L\L\TRGLLMG128F92EF9B4\b5cdecf1397a5f8b4050e63bbfdc7d59.mid
TRWQYHS128F934921A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\Q\Y\TRWQYHS128F934921A\9fe04f75fe4ed62dc3097d335c7b1a0d.mid
TROGNMU128F145ACB8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\G\N\TROGNMU128F145ACB8\098f823aae7e8e83a5e7facef0c7db3f.mid
TRWOJKE128F148059F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\O\J\TRWOJKE128F148059F\76e4ab9a2168a1938e9a62fefa30e810.mid
TRJVNDJ128E07989BF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\V\N\TRJVNDJ128E07989BF\2a902b6ff7b15c23215789f9fed4b19d.mid
TRIKNIE128F42578A0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\K\N\TRIKNIE128F42578A0\98812c6776476b267dec34e7be93d810.mid
TRJLPOH128F425A072,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\L\P\TRJLPOH128F425A072\47f5dc33f8b6b88ea19a206b054c1932.mid
TRCGPWQ128F9307235,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\G\P\TRCGPWQ128F9307235\80daa46ed5ea30407be8825e0b95a4cb.mid
TRTQQDO128F426755C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\Q\Q\TRTQQDO128F426755C\eac7479ebab055fe032642bece8fc5ca.mid
TREUNOS128F1484C63,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\U\N\TREUNOS128F1484C63\8cbabecf5229079e6b9685f8f2afc72d.mid
TRDSYAA128F14A656E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\S\Y\TRDSYAA128F14A656E\5c35dddf62337be20b565d0a32329a31.mid
TRZDPEM128F4238179,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\D\P\TRZDPEM128F4238179\25c3e4ebabeaf38978e350315aa46d63.mid
TRRPRVD128F930356B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\P\R\TRRPRVD128F930356B\7717c0edbfa9d5683b2c9aade9246714.mid
TRVOQAH128F4272A58,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\O\Q\TRVOQAH128F4272A58\f22811b52b0f2d7e52686af4672fe152.mid
TRMVFPS128F4253806,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\V\F\TRMVFPS128F4253806\d9889b3c1db3e0ac6ff8d44bfd5967db.mid
TREACCG128F42989AC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\A\C\TREACCG128F42989AC\d1e682fed26cc7493bfd9f47fcc10c51.mid
TRGANXD128F92EE300,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\A\N\TRGANXD128F92EE300\bbf27fd15b3a53cc9a0f9ec3055e231a.mid
TRHZZGH128F422D78C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\Z\Z\TRHZZGH128F422D78C\01feaae09114a179013d04061fdc5d3d.mid
TRDZQAB128F92E5957,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\Z\Q\TRDZQAB128F92E5957\bb5b3306a54e20dd5ad44b15d45b6b79.mid
TRVEAXS128F146A53A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\E\A\TRVEAXS128F146A53A\5459b1db5b5bddfedc5b9608061ba764.mid
TRFYHMQ12903CB267A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\Y\H\TRFYHMQ12903CB267A\150ebfed5c3d8609afb1b8ec89eb8a51.mid
TRIFWHQ12903D05421,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\F\W\TRIFWHQ12903D05421\58dfcff8b0919a0147c68ca92fd6361d.mid
TRWTCFP128F145B02E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\T\C\TRWTCFP128F145B02E\ed29076f6fa0c28c217f897e533d8488.mid
TRPGBFE128F4268606,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\G\B\TRPGBFE128F4268606\2cd2861ed92a419ec431de8022939f62.mid
TRYDTQQ12903CD77F9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\D\T\TRYDTQQ12903CD77F9\f40a0644f572d8be38e639fe94ab5b67.mid
TRUVTNW12903D08B0B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\V\T\TRUVTNW12903D08B0B\7d8981b527b210211ff4913984918ff5.mid
TRSBMSY128EF35EF8B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\B\M\TRSBMSY128EF35EF8B\a1723b1230c5aafaedcc7a6991ce7fc4.mid
TRFIAXE128F42B0064,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\I\A\TRFIAXE128F42B0064\1a6365965d275307952e5d9ed949409e.mid
TRXAAMX128F42843C0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\A\A\TRXAAMX128F42843C0\0eeaa947af2669e9b553a25d13f29622.mid
TRFBQNM128F4288E6D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\B\Q\TRFBQNM128F4288E6D\1f75514bf5a83f9accb6f306df706197.mid
TRGWHWK128F428C9F4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\W\H\TRGWHWK128F428C9F4\d840e40799ce3a84dbd684e45bc7d8d7.mid
TRXPGYI128F4294BB7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\P\G\TRXPGYI128F4294BB7\a35ffffac9ff8160f15aba7061d7e67b.mid
TRRWLCU128F428CD07,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\W\L\TRRWLCU128F428CD07\704398485fbc036dca6c892ea2b3e24b.mid
TRQPFUB128F9346B4F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\P\F\TRQPFUB128F9346B4F\7f36c6a5a43bfd0f325dee32d7772300.mid
TRXHWGQ128F145E246,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\H\W\TRXHWGQ128F145E246\b718ee0621a5d9d10e1445451d63aeed.mid
TRIDGDW128F9324C51,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\D\G\TRIDGDW128F9324C51\2ad5b08a9f95179d56e28184fe9079d3.mid
TRFGZPB128F92FFBF9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\G\Z\TRFGZPB128F92FFBF9\ebc30855f9bce61b1aa6df93b781798a.mid
TRQFHKF128F92E9D6D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\F\H\TRQFHKF128F92E9D6D\685eabdd2078d52e237c96eda21ed825.mid
TRPNBZI128F93005E8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\N\B\TRPNBZI128F93005E8\e6bd77cdd7de51cc79584cafd882d4c3.mid
TRXUREF128F1463A01,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\U\R\TRXUREF128F1463A01\e7c134d8a27286788c6928d199cafb18.mid
TREETVJ128F148C436,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\E\T\TREETVJ128F148C436\b23e5071c94cc53f80588b340924a2ee.mid
TROXXAD128F92E8D2D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\X\X\TROXXAD128F92E8D2D\141bd32c03e7243b4fc2d3d1ccc64852.mid
TROLPNG128E0793360,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\L\P\TROLPNG128E0793360\6d19edbf4b355c8104be20ffd5f38abc.mid
TRZJPCY128F14A2CFA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\J\P\TRZJPCY128F14A2CFA\9722d7c7185f6536c73577e5b8f37835.mid
